Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_binary,OverTime_binary,Attrition
35.0,1204.0,4.0,3.0,4.0,86.0,3.0,3.0,1.0,9582.0,10333.0,0.0,22.0,4.0,1.0,0.0,9.0,2.0,3.0,8.0,7.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
29.0,332.0,17.0,3.0,2.0,51.0,2.0,3.0,1.0,7988.0,9769.0,1.0,13.0,3.0,1.0,0.0,10.0,3.0,2.0,10.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
44.0,1313.0,7.0,3.0,2.0,31.0,3.0,5.0,4.0,19049.0,3549.0,0.0,14.0,3.0,4.0,1.0,23.0,4.0,2.0,22.0,7.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
34.0,699.0,6.0,1.0,2.0,83.0,3.0,1.0,1.0,2960.0,17102.0,2.0,11.0,3.0,3.0,0.0,8.0,2.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
23.0,160.0,4.0,1.0,3.0,51.0,3.0,1.0,2.0,3295.0,12862.0,1.0,13.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35.0,528.0,8.0,4.0,3.0,100.0,3.0,1.0,3.0,4323.0,7108.0,1.0,17.0,3.0,2.0,0.0,6.0,2.0,1.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
41.0,1206.0,23.0,2.0,4.0,80.0,3.0,3.0,3.0,7082.0,11591.0,3.0,16.0,3.0,4.0,0.0,21.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
36.0,676.0,1.0,3.0,3.0,35.0,3.0,2.0,2.0,5228.0,23361.0,0.0,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
34.0,204.0,14.0,3.0,3.0,31.0,3.0,1.0,3.0,2579.0,2912.0,1.0,18.0,3.0,4.0,2.0,8.0,3.0,3.0,8.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
56.0,1369.0,23.0,3.0,4.0,68.0,3.0,4.0,2.0,13402.0,18235.0,4.0,12.0,3.0,1.0,1.0,33.0,0.0,3.0,19.0,16.0,15.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
35.0,660.0,7.0,1.0,4.0,76.0,3.0,1.0,3.0,2404.0,16192.0,1.0,13.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
22.0,534.0,15.0,3.0,2.0,59.0,3.0,1.0,4.0,2871.0,23785.0,1.0,15.0,3.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37.0,1470.0,10.0,3.0,2.0,71.0,3.0,1.0,2.0,3936.0,9953.0,1.0,11.0,3.0,1.0,1.0,8.0,2.0,1.0,8.0,4.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,1079.0,10.0,2.0,3.0,86.0,3.0,2.0,4.0,6583.0,20115.0,2.0,11.0,3.0,4.0,1.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
37.0,663.0,11.0,3.0,2.0,47.0,3.0,3.0,4.0,12185.0,10056.0,1.0,14.0,3.0,3.0,3.0,10.0,1.0,3.0,10.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
34.0,829.0,15.0,3.0,2.0,71.0,3.0,4.0,1.0,17007.0,11929.0,7.0,14.0,3.0,4.0,2.0,16.0,3.0,2.0,14.0,8.0,6.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
45.0,589.0,2.0,4.0,3.0,67.0,3.0,2.0,3.0,5154.0,19665.0,4.0,22.0,4.0,2.0,2.0,10.0,3.0,4.0,8.0,7.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.0,1206.0,17.0,1.0,4.0,41.0,2.0,2.0,3.0,4377.0,24117.0,1.0,15.0,3.0,2.0,2.0,5.0,6.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
33.0,515.0,1.0,2.0,1.0,98.0,3.0,3.0,4.0,13458.0,15146.0,1.0,12.0,3.0,3.0,0.0,15.0,1.0,3.0,15.0,14.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
19.0,303.0,2.0,3.0,2.0,47.0,2.0,1.0,4.0,1102.0,9241.0,1.0,22.0,4.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
42.0,916.0,17.0,2.0,4.0,82.0,4.0,2.0,1.0,6545.0,23016.0,3.0,13.0,3.0,3.0,0.0,10.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
55.0,135.0,18.0,4.0,3.0,62.0,3.0,2.0,2.0,6385.0,12992.0,3.0,14.0,3.0,4.0,2.0,17.0,3.0,3.0,8.0,7.0,6.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
32.0,495.0,10.0,3.0,3.0,64.0,3.0,3.0,4.0,11244.0,21072.0,2.0,25.0,4.0,2.0,0.0,10.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
31.0,1222.0,11.0,4.0,4.0,48.0,3.0,1.0,4.0,2356.0,14871.0,3.0,19.0,3.0,2.0,1.0,8.0,2.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
42.0,933.0,19.0,3.0,3.0,57.0,4.0,1.0,3.0,2759.0,20366.0,6.0,12.0,3.0,4.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
25.0,622.0,13.0,1.0,2.0,40.0,3.0,1.0,3.0,2096.0,26376.0,1.0,11.0,3.0,3.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
31.0,1060.0,1.0,3.0,4.0,54.0,3.0,1.0,2.0,2302.0,8319.0,1.0,11.0,3.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
35.0,819.0,2.0,3.0,3.0,44.0,2.0,3.0,2.0,10274.0,19588.0,2.0,18.0,3.0,2.0,1.0,15.0,2.0,4.0,7.0,7.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
59.0,1435.0,25.0,3.0,1.0,99.0,3.0,3.0,1.0,7637.0,2354.0,7.0,11.0,3.0,4.0,0.0,28.0,3.0,2.0,21.0,16.0,7.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
42.0,1368.0,28.0,4.0,4.0,88.0,2.0,2.0,4.0,4523.0,4386.0,0.0,11.0,3.0,4.0,3.0,7.0,4.0,4.0,6.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,164.0,2.0,2.0,2.0,61.0,2.0,3.0,3.0,7596.0,3809.0,1.0,13.0,3.0,2.0,2.0,10.0,2.0,3.0,10.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.0,309.0,10.0,4.0,4.0,88.0,2.0,2.0,4.0,6694.0,24223.0,2.0,14.0,3.0,3.0,3.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
34.0,999.0,26.0,1.0,1.0,92.0,2.0,1.0,3.0,2029.0,15891.0,1.0,20.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
26.0,482.0,1.0,2.0,2.0,90.0,2.0,1.0,3.0,2933.0,14908.0,1.0,13.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
42.0,458.0,26.0,5.0,1.0,60.0,3.0,3.0,1.0,13191.0,23281.0,3.0,17.0,3.0,3.0,0.0,20.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
45.0,561.0,2.0,3.0,4.0,61.0,3.0,2.0,2.0,4805.0,16177.0,0.0,19.0,3.0,2.0,1.0,9.0,3.0,4.0,8.0,7.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
38.0,833.0,18.0,3.0,2.0,60.0,1.0,2.0,4.0,5811.0,24539.0,3.0,16.0,3.0,3.0,1.0,15.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
44.0,661.0,9.0,2.0,2.0,61.0,3.0,1.0,1.0,2559.0,7508.0,1.0,13.0,3.0,4.0,0.0,8.0,0.0,3.0,8.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
50.0,878.0,1.0,4.0,2.0,94.0,3.0,2.0,3.0,6728.0,14255.0,7.0,12.0,3.0,4.0,2.0,12.0,3.0,3.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
32.0,1200.0,1.0,4.0,4.0,62.0,3.0,2.0,1.0,4087.0,25174.0,4.0,14.0,3.0,2.0,1.0,9.0,3.0,2.0,6.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
43.0,823.0,6.0,3.0,1.0,81.0,2.0,5.0,3.0,19392.0,22539.0,7.0,13.0,3.0,4.0,0.0,21.0,2.0,3.0,16.0,12.0,6.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,408.0,9.0,4.0,3.0,42.0,2.0,1.0,2.0,2657.0,7551.0,0.0,16.0,3.0,4.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
40.0,1469.0,9.0,4.0,4.0,35.0,3.0,1.0,2.0,3617.0,25063.0,8.0,14.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
54.0,1147.0,3.0,3.0,4.0,52.0,3.0,2.0,1.0,5940.0,17011.0,2.0,14.0,3.0,4.0,1.0,16.0,4.0,3.0,6.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,884.0,23.0,2.0,3.0,41.0,4.0,2.0,4.0,2571.0,12290.0,4.0,17.0,3.0,3.0,1.0,17.0,3.0,3.0,5.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
28.0,280.0,1.0,2.0,3.0,43.0,3.0,1.0,4.0,2706.0,10494.0,1.0,15.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
36.0,1218.0,9.0,4.0,3.0,82.0,2.0,1.0,1.0,3407.0,6986.0,7.0,23.0,4.0,2.0,0.0,10.0,4.0,3.0,5.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
34.0,1333.0,10.0,4.0,3.0,87.0,3.0,1.0,3.0,2220.0,18410.0,1.0,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
33.0,1146.0,25.0,3.0,2.0,82.0,3.0,2.0,3.0,4539.0,4905.0,1.0,12.0,3.0,1.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,986.0,3.0,4.0,2.0,93.0,2.0,3.0,3.0,11935.0,21526.0,1.0,18.0,3.0,3.0,0.0,10.0,2.0,3.0,10.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
34.0,967.0,16.0,4.0,4.0,85.0,1.0,1.0,1.0,2307.0,14460.0,1.0,23.0,4.0,2.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
38.0,1084.0,29.0,3.0,4.0,54.0,3.0,2.0,4.0,6261.0,4185.0,3.0,18.0,3.0,1.0,1.0,9.0,3.0,1.0,7.0,7.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
42.0,319.0,24.0,3.0,4.0,56.0,3.0,3.0,1.0,7406.0,6950.0,1.0,21.0,4.0,4.0,1.0,10.0,5.0,2.0,10.0,9.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
40.0,448.0,16.0,3.0,3.0,84.0,3.0,3.0,4.0,7945.0,19948.0,6.0,15.0,3.0,4.0,0.0,18.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
37.0,1413.0,5.0,2.0,3.0,84.0,4.0,1.0,3.0,3500.0,25470.0,0.0,14.0,3.0,1.0,0.0,7.0,2.0,1.0,6.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
55.0,177.0,8.0,1.0,4.0,37.0,2.0,4.0,2.0,13577.0,25592.0,1.0,15.0,3.0,4.0,1.0,34.0,3.0,3.0,33.0,9.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
35.0,1219.0,18.0,3.0,3.0,86.0,3.0,2.0,3.0,4601.0,6179.0,1.0,16.0,3.0,2.0,0.0,5.0,3.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,1308.0,14.0,3.0,3.0,44.0,2.0,5.0,3.0,19626.0,17544.0,1.0,14.0,3.0,1.0,0.0,21.0,2.0,4.0,20.0,7.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
31.0,163.0,24.0,1.0,4.0,30.0,3.0,2.0,4.0,5238.0,6670.0,2.0,20.0,4.0,4.0,0.0,9.0,3.0,2.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
47.0,217.0,3.0,3.0,4.0,49.0,3.0,4.0,3.0,13770.0,10225.0,9.0,12.0,3.0,4.0,2.0,28.0,2.0,2.0,22.0,2.0,11.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
45.0,1449.0,2.0,3.0,1.0,94.0,1.0,5.0,2.0,18824.0,2493.0,2.0,16.0,3.0,1.0,0.0,26.0,2.0,3.0,24.0,10.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
30.0,990.0,7.0,3.0,3.0,64.0,3.0,1.0,3.0,1274.0,7152.0,1.0,13.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
29.0,1176.0,3.0,2.0,2.0,62.0,3.0,2.0,3.0,5561.0,3487.0,1.0,14.0,3.0,1.0,1.0,6.0,5.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,754.0,26.0,4.0,1.0,63.0,3.0,2.0,4.0,5617.0,21075.0,1.0,11.0,3.0,3.0,0.0,10.0,4.0,3.0,10.0,7.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
29.0,590.0,4.0,3.0,4.0,91.0,2.0,1.0,1.0,2109.0,10007.0,1.0,13.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
25.0,688.0,3.0,3.0,1.0,91.0,3.0,1.0,1.0,4031.0,9396.0,5.0,13.0,3.0,3.0,1.0,6.0,5.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
52.0,723.0,8.0,4.0,3.0,85.0,2.0,2.0,2.0,4941.0,17747.0,2.0,15.0,3.0,1.0,0.0,11.0,3.0,2.0,8.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
50.0,328.0,1.0,3.0,3.0,86.0,2.0,1.0,3.0,3690.0,3425.0,2.0,15.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
35.0,670.0,10.0,4.0,1.0,51.0,3.0,2.0,3.0,6142.0,4223.0,3.0,16.0,3.0,3.0,0.0,10.0,4.0,3.0,5.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
55.0,444.0,2.0,1.0,3.0,40.0,2.0,4.0,1.0,16756.0,17323.0,7.0,15.0,3.0,2.0,0.0,31.0,3.0,4.0,9.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
35.0,950.0,7.0,3.0,3.0,59.0,3.0,3.0,3.0,10221.0,18869.0,3.0,21.0,4.0,2.0,0.0,17.0,3.0,4.0,8.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
37.0,342.0,16.0,4.0,4.0,66.0,2.0,2.0,3.0,6334.0,24558.0,4.0,19.0,3.0,4.0,2.0,9.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
37.0,558.0,2.0,3.0,4.0,75.0,3.0,2.0,3.0,9602.0,3010.0,4.0,11.0,3.0,3.0,1.0,17.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
